User_ID,User_Name,Platform,Date,State,Region,Content_ID,Followers,Views,Likes,Shares,Comments,Revenue_Source,Revenue
USRCM5W1H,Jane Martinez,Twitter/X,2021,Indiana,Central,CNTTJBWMU,2156077,3189157,1315371,123358,133619,Collaboration,16403
USR0YUCTE,Chris Brown,Facebook,2022,Illinois,West,CNTYTEBAU,2060461,1908481,345721,276436,64998,Consultancy,187763
USR0LTTUW,Alex Jones,Facebook,2023,Oklahoma,South,CNTQ6TF09,4229472,2728971,1804640,62801,67254,Sponsorship,216068
USR7OXH3P,Michael Johnson,YouTube,2024,New Hampshire,West,CNTXD21ND,3646907,1132842,983522,452523,65138,Consultancy,213080
USR9MQL50,Sarah Miller,YouTube,2020,Louisiana,South,CNT5XR3XF,2149654,4026163,1966519,198954,50737,Collaboration,413196
USRWLSOUC,Jane Smith,YouTube,2024,Nebraska,South,CNTNIXW8Y,802082,5524235,1005083,304606,44421,Consultancy,44817
USRNIUUMX,Emma Williams,Twitter/X,2021,Utah,East,CNTCZOB8W,1086888,4992860,1699422,267025,55391,Patreon,216935
USRP8VH9L,Michael Jones,YouTube,2022,Illinois,East,CNTDGY3AU,1057970,7143172,195193,276059,113901,Collaboration,343068
USRR33VKK,Chris Smith,Snapchat,2023,South Carolina,North,CNTGIGG5D,3720471,117283,930557,287434,150092,Collaboration,241820
USRUL7OZD,Michael Brown,Facebook,2022,Nevada,West,CNTV42G2N,2169744,1299531,654311,254196,46809,Guest Appearance,2079
USRRSK934,Sarah Miller,Facebook,2022,Virginia,North,CNTKGY8UN,2208520,6106294,510347,59043,8675,Sponsorship,427056
USRBZO9NW,Sarah Smith,YouTube,2021,Indiana,Central,CNTBJ4TOW,643752,4315840,1147033,90302,170552,Sponsorship,176229
USRZ3FVHH,Emily Martinez,YouTube,2024,Iowa,South,CNTFZV9S0,3186049,9687699,246128,267171,85070,Collaboration,40652
USRQ1C9IM,John Williams,YouTube,2021,Pennsylvania,West,CNT6CEIH3,2139759,1004372,172496,288990,58211,Patreon,309201
USRJM0C7I,John Martinez,Twitter/X,2023,Kentucky,South,CNTCNB7W2,2534302,3513989,607682,156466,154269,Guest Appearance,82088
USRQU5EVY,Emma Williams,Facebook,2020,West Virginia,South,CNT0JJ6MV,388063,7648046,1071907,20237,110582,Consultancy,394778
USRU0R1HX,Chris Jones,Twitter/X,2021,Vermont,West,CNT2AT327,4163768,6769933,1474408,436033,187800,Sponsorship,373475
USRYSEOPE,Sarah Jones,Instagram,2023,Vermont,West,CNT0PUAKY,510718,1835788,1308848,211843,94240,Consultancy,201357
USROK2OF4,Chris Jones,Snapchat,2024,Alabama,West,CNTDJYMFR,1244533,1550094,1122011,193843,35705,Consultancy,336543
USR7VJT5A,John Garcia,YouTube,2023,Hawaii,Central,CNTZI8RJ1,4324974,9296985,1172721,223477,189883,Consultancy,469630
USRSOD3P1,Michael Martinez,Facebook,2021,Pennsylvania,North,CNT7HZS36,3779466,9087376,143746,74819,171668,Collaboration,19389
USRX03WCJ,Jane Johnson,YouTube,2024,Delaware,West,CNTHJY9DT,815210,9954141,520613,286936,38033,Sponsorship,139622
USRPNFSMA,Alex Smith,Facebook,2023,Virginia,West,CNTVWNP2F,3181629,1382253,73835,302496,77566,Sponsorship,76997
USRB3L84T,Emma Martinez,Snapchat,2022,Connecticut,North,CNTM9LEG9,3567772,7435891,671742,422222,185935,Guest Appearance,160910
USRK4ODNE,Laura Brown,Instagram,2022,New Jersey,East,CNTY9WEFO,3659304,2020645,969696,85511,102260,Guest Appearance,230375
USR4D4H9Q,Michael Garcia,Instagram,2023,Colorado,South,CNTWFLD6Z,3584134,3474273,1687591,217206,53749,Sponsorship,182799
USR4GRBJM,Sarah Garcia,Twitter/X,2021,Alabama,West,CNTDJZFW2,2860578,3921805,1416017,287402,89019,Collaboration,213665
USR3686T1,Chris Smith,Twitter/X,2023,Illinois,North,CNT0SVSNI,3326002,4433840,516771,335781,170816,Patreon,493637
USRTR52JB,Laura Brown,YouTube,2024,California,East,CNT1SD0WK,4303033,5604858,1981871,426714,170000,Sponsorship,131842
USRBZP621,John Miller,Twitter/X,2022,Nevada,North,CNT2K5OM3,1986502,1427575,1421549,234169,29312,Consultancy,263738
USR8RIR82,Alex Davis,Snapchat,2020,North Dakota,Central,CNTYB7DMC,4074681,9701728,654100,433002,92699,Sponsorship,169624
USRNZTTQO,David Brown,Twitter/X,2024,Texas,East,CNTDQ0HDQ,1705474,9350259,1206897,72976,52524,Consultancy,231626
USRJMYFEA,Michael Davis,YouTube,2022,West Virginia,West,CNTHE54B1,3253887,5940307,379196,174288,117053,Sponsorship,115511
USRMOZKWX,Laura Miller,Facebook,2024,Wisconsin,West,CNTIGBT05,1758123,6796537,766601,93159,1157,Consultancy,214791
USRMAQCT3,Emily Wilson,Facebook,2024,Iowa,West,CNT9FECQG,2877517,7575369,1636595,155689,181225,Patreon,3001
USRZ8IA0E,Emily Miller,Facebook,2023,Tennessee,South,CNT4L6IKD,1478489,9253055,1507577,225815,96197,Collaboration,227251
USR09M3VB,Sarah Williams,YouTube,2024,Maine,North,CNTOJWM68,2490380,7126494,852690,99103,140011,Consultancy,298241
USR98AIB7,Jane Johnson,Snapchat,2021,Delaware,North,CNT158SNR,2780621,5818826,263826,117847,41493,Guest Appearance,306136
USRKZ2XZL,Alex Martinez,YouTube,2023,Minnesota,Central,CNT6ZIV48,122321,417235,505733,307434,91535,Collaboration,220173
USRRU2XMV,Emily Martinez,YouTube,2020,Arkansas,North,CNTVY3YTZ,2212780,958412,1985394,23901,84930,Sponsorship,420051
USRTU9V3M,Alex Williams,YouTube,2021,West Virginia,North,CNTTG64JQ,4751451,4697918,1125184,150697,92004,Patreon,390139
USRFU7LP7,David Martinez,Instagram,2022,Alabama,East,CNTUU3G0A,3307837,4426071,1720851,153068,175285,Collaboration,388309
USRMAVTC8,Laura Martinez,Instagram,2022,Louisiana,East,CNT1JYP6A,1175575,9345623,428198,63117,155401,Guest Appearance,135446
USR0LYE0A,John Johnson,YouTube,2023,New York,West,CNTZJE9IL,4130952,9618649,1755686,80798,81556,Consultancy,182799
USRIYSAYR,John Brown,Facebook,2020,Indiana,East,CNTK2CCN0,1554841,870184,852439,166270,8366,Guest Appearance,76873
USREJKFA0,Jane Williams,Twitter/X,2022,West Virginia,East,CNTGRBGLQ,760741,3037234,113740,437143,150492,Guest Appearance,302481
USRPW9NBE,David Davis,Snapchat,2020,California,North,CNT6D8EHX,1919308,7822319,854557,466486,196773,Patreon,435750
USR0YI6QM,David Garcia,Snapchat,2024,South Dakota,South,CNTKP8YZM,4752817,6822361,1276987,322402,153644,Guest Appearance,145422
USR73E5S9,Laura Davis,Snapchat,2020,Missouri,North,CNT1QQA6R,4821838,294924,263064,186634,74199,Sponsorship,228304
USRHNSMT0,Alex Miller,Instagram,2023,Nebraska,South,CNTA4Y35E,1778361,2951935,1618548,101108,139110,Guest Appearance,153392
USRL2SY0I,Emily Williams,Twitter/X,2023,Louisiana,West,CNTHE4ABY,4989417,2826878,585097,486303,171385,Sponsorship,168073
USRPJCIR7,Jane Miller,Facebook,2020,Hawaii,South,CNT67VCSU,539592,1331791,41253,433164,137928,Collaboration,310584
USR4WHX4B,Laura Williams,Facebook,2020,Michigan,Central,CNTVRBHRD,3650108,5311000,918461,498714,17988,Sponsorship,337504
USRWI54I3,Laura Miller,Twitter/X,2022,New York,East,CNT8DMCO3,2676249,1853016,1396390,220809,185714,Sponsorship,343433
USRM7YQIX,John Brown,Twitter/X,2020,Massachusetts,North,CNTJ6CJ08,1139797,2189926,1452130,199106,129956,Guest Appearance,341287
USR082QKE,Chris Jones,Instagram,2021,Florida,North,CNTYHF8Q3,534153,6832761,1868353,134523,18583,Patreon,428727
USRWD5KDX,Chris Davis,Snapchat,2021,Mississippi,North,CNTV2IK73,161783,7305407,1672754,150630,147005,Sponsorship,281057
USR5AVHJL,Jane Davis,YouTube,2024,South Carolina,South,CNTWTFLOU,628291,2872314,1755226,162534,188336,Guest Appearance,156283
USR9B9A73,Sarah Williams,Twitter/X,2021,Iowa,West,CNT9RBZV5,113107,4651029,1788391,302668,144389,Guest Appearance,498085
USRY8ADTY,Emma Davis,Instagram,2024,Oregon,South,CNTG0EO3C,2126449,6617462,248011,276535,151131,Patreon,143167
USR0U6A6M,Michael Wilson,Facebook,2020,Wisconsin,North,CNTCX7CDQ,3017399,3338317,1855799,465561,70122,Collaboration,43573
USRN0TTNU,Laura Miller,YouTube,2024,Hawaii,West,CNTCNY6CM,4704369,6694139,1652180,334737,123179,Patreon,210173
USREMX3KI,David Brown,YouTube,2024,Mississippi,North,CNTPC41WZ,2698049,3586604,476450,118549,41080,Consultancy,492960
USRJ6AJRR,David Martinez,Snapchat,2020,Maryland,West,CNTE0139C,4393972,6434153,1986619,153172,197238,Consultancy,77676
USR85G0UM,Alex Jones,Twitter/X,2021,Minnesota,East,CNTQF8G6Y,2205410,7531120,988662,270402,32337,Patreon,348939
USRNSCADR,Emma Davis,Instagram,2022,Rhode Island,Central,CNT4YW3IM,4798053,1539578,146050,390325,164392,Collaboration,441341
USRM8JYYM,David Wilson,Instagram,2022,Rhode Island,Central,CNTKHGBTI,4355307,7351238,1475272,97302,119843,Consultancy,426507
USRP2WMYR,Michael Garcia,Facebook,2022,Massachusetts,Central,CNT5R5RIV,3823550,3193042,105933,348750,189998,Guest Appearance,216841
USRN2ZH1U,Chris Johnson,Twitter/X,2024,Oregon,North,CNTHSWZ57,1043707,7896976,1567292,229906,25329,Guest Appearance,438777
USRM5PQ5L,Jane Miller,Snapchat,2023,New Jersey,South,CNT2T0FK8,189397,5940283,1539469,85459,107680,Consultancy,434544
USRMBWVIQ,Sarah Smith,Twitter/X,2024,South Carolina,North,CNTWWWWMI,1281685,4153931,587149,66771,37942,Patreon,159865
USRLVSVEH,Laura Wilson,Facebook,2024,Idaho,Central,CNTKAC3SK,2823550,9252731,491323,286861,189567,Collaboration,204819
USRHOJTCP,David Smith,Snapchat,2020,Georgia,East,CNTOUR8ZF,4640514,3830648,793745,8498,169720,Patreon,236468
USRB6F6FT,Emma Brown,YouTube,2023,Mississippi,South,CNTIONMQA,1346192,5054917,267907,400719,1626,Patreon,68043
USRYXNKBY,Michael Miller,Snapchat,2021,Massachusetts,Central,CNTH9VQKC,546595,8118351,1124207,211783,63872,Patreon,367927
USRL3D7PP,Chris Martinez,Snapchat,2020,Mississippi,West,CNTK3ABP3,1843810,7758401,1563022,442116,52178,Patreon,228061
USRQFKWFU,John Smith,Facebook,2020,Connecticut,North,CNTXJ3C9P,1336373,9233183,1657280,114568,93163,Guest Appearance,108965
USRGZETOI,Emily Wilson,Snapchat,2024,Oregon,West,CNTJNKLV2,1694581,6310203,508130,288233,76302,Patreon,386126
USR1W8KMO,David Smith,Twitter/X,2022,Iowa,Central,CNTFGHO3L,533686,7562823,1538271,314719,38223,Guest Appearance,328721
USRITQNC0,Emma Jones,Instagram,2021,Kansas,Central,CNTD034K2,3955183,2640698,1545062,61377,165335,Consultancy,423109
USRX7OUCG,Alex Williams,YouTube,2021,Utah,Central,CNTAOFQKH,3922328,1072234,1303188,410644,125587,Guest Appearance,286138
USRUP4HQQ,Laura Jones,Snapchat,2024,Utah,Central,CNTZ4KU0M,4429235,9939729,1803105,207314,137310,Collaboration,127246
USRNHVTZN,David Williams,Snapchat,2020,Kansas,West,CNTY77SA7,1180031,6277737,1077097,57267,23280,Sponsorship,360785
USRVTUG7Y,Michael Miller,Facebook,2024,Arkansas,South,CNTYX1QZK,3448840,1244945,50163,137503,189001,Collaboration,130482
USRNHI0UR,Sarah Miller,Facebook,2024,New Mexico,East,CNTWY091P,2362253,2338548,650739,478020,2193,Patreon,245180
USR4CG94Y,John Garcia,Facebook,2021,Idaho,East,CNTE5BJEX,2867393,9391992,532441,454982,57581,Guest Appearance,26090
USRBIKMG6,Alex Williams,YouTube,2023,Georgia,North,CNTRB1FBS,3444394,7174540,432740,242892,188633,Patreon,417699
USRJQ00TG,Michael Smith,Twitter/X,2024,New Hampshire,North,CNTPK6L7H,1025947,5707226,971097,106363,42320,Patreon,347899
USRFTT9QD,Alex Williams,Instagram,2021,South Carolina,North,CNTM6IE65,1446848,1348555,376374,318001,148673,Collaboration,173261
USRBFJ6WF,Chris Smith,YouTube,2021,Nevada,Central,CNTM8EJCK,1733541,5591340,193359,304897,142477,Sponsorship,80686
USRVNM7WQ,Emma Williams,YouTube,2023,South Carolina,North,CNTZ745FM,4496906,2211245,151756,222462,108413,Patreon,140726
USRVHFGYN,John Martinez,YouTube,2024,Iowa,South,CNTP0L32O,2161635,5846370,1657787,336520,116687,Patreon,80145
USRAXAB67,Emily Wilson,Instagram,2022,Pennsylvania,South,CNTT16DVA,1488599,9541586,134579,8929,12765,Sponsorship,446740
USR2BEFSC,David Brown,Facebook,2021,North Carolina,South,CNT1R9JZF,2467275,1492911,1958445,242079,17457,Collaboration,125461
USR8TLH14,Jane Garcia,Twitter/X,2024,South Carolina,South,CNTIZCO4C,1679835,9455940,1820052,19708,91694,Collaboration,80254
USR6XF3GD,Emily Johnson,Snapchat,2020,Oregon,West,CNTV0CJ1G,1212833,246410,668012,193968,102369,Patreon,248086
USR3D93SD,Chris Davis,Snapchat,2022,Alabama,Central,CNTIGSCFC,2531386,2865094,400738,480011,100994,Collaboration,301664
USR94RCCR,Emily Brown,YouTube,2024,Indiana,Central,CNTLH5AHI,1122799,8744968,1130767,406139,8191,Consultancy,236482
USRZM8DIO,Chris Miller,YouTube,2021,Vermont,South,CNT1BYINJ,662787,5321089,1168860,155422,1804,Guest Appearance,145886
USRZ53OAK,Sarah Jones,Facebook,2024,New York,West,CNT5DQIK7,2674270,4164330,1612214,66277,87510,Patreon,44026
USRIE9RUT,Sarah Williams,Snapchat,2023,New York,Central,CNTXAKH0T,777277,5212836,1199313,236014,140946,Guest Appearance,118969
USRSJQGHW,Chris Wilson,Snapchat,2020,Connecticut,South,CNTWD93W5,2250969,8464779,1712232,25494,171899,Patreon,134782
USRHYH758,Chris Miller,Facebook,2022,Michigan,Central,CNTOYR0CK,1579101,9390891,591860,442177,18210,Guest Appearance,173182
USRRQ1W52,Laura Johnson,YouTube,2022,Maine,South,CNT6C1V9V,1951087,9378902,1686173,464487,111699,Sponsorship,16863
USR4M9L85,Emma Williams,Facebook,2021,Iowa,East,CNT28FIMC,2645010,376343,1836137,20598,181799,Guest Appearance,110863
USRNPRJI4,John Jones,Instagram,2022,Vermont,Central,CNTHG9Z9S,1894570,6953450,495343,311621,43882,Guest Appearance,93730
USRA7850E,Emily Wilson,YouTube,2024,Vermont,North,CNTHHV13B,1970635,8116462,1585174,59580,77254,Sponsorship,306947
USR8UCOZC,John Smith,Twitter/X,2022,Delaware,West,CNTAF4OAI,216178,3546632,813087,343686,113077,Sponsorship,231690
USR1TQBHT,Chris Johnson,Snapchat,2023,Montana,East,CNTL5R5OJ,1127228,7491494,1645286,146041,163312,Patreon,293390
USRJ2ABKU,Emma Wilson,Twitter/X,2023,Kentucky,East,CNTIXLR5Z,970299,7124032,409289,229970,133289,Consultancy,162698
USR1SXVPU,Emily Martinez,Snapchat,2020,Wisconsin,West,CNTBOYI5E,3763878,4568479,96416,368484,82530,Guest Appearance,331591
USRVTBEFJ,Michael Brown,Facebook,2021,Utah,West,CNTYGFSIX,4767237,9807480,671404,398818,115381,Collaboration,466243
USRI4JK6S,Sarah Johnson,YouTube,2022,Indiana,North,CNT2VAXG4,4928440,3014981,268913,164622,43987,Collaboration,301765
USREM4GVL,Chris Davis,YouTube,2020,Florida,Central,CNTGFTRS4,1691803,6299809,840582,241871,188673,Patreon,198606
USRQ1579X,Laura Brown,Twitter/X,2022,New York,East,CNTP8HD1T,4737815,8510308,1835034,220764,18305,Consultancy,434009
USRMOJMYR,Laura Smith,Twitter/X,2023,Iowa,East,CNTO4R9N7,2054869,7682516,1540909,336492,49262,Guest Appearance,366539
USRTKG3US,Emily Smith,YouTube,2022,New Hampshire,East,CNTI2JXL9,4819016,429049,1996828,18547,140066,Consultancy,31628
USRF2NXTM,Emma Williams,YouTube,2020,New Mexico,North,CNTXOCSS3,4597502,6461857,1387315,473570,34639,Collaboration,395304
USRJ1I3HP,Alex Smith,Snapchat,2020,Missouri,North,CNT4X2P3A,1734936,5011961,212507,435281,80157,Sponsorship,481502
USRLKXABF,Chris Brown,Twitter/X,2022,Vermont,Central,CNTXN1FOF,360075,7066365,1143662,391336,73465,Sponsorship,433387
USR9WPSYU,Emma Johnson,Facebook,2021,New Jersey,Central,CNTMWNETM,1280729,5333822,1490601,280577,111907,Sponsorship,118481
USR9RQZ3Y,Emma Jones,Facebook,2024,Montana,East,CNTU9LI7I,883259,4561656,1452601,349383,150677,Guest Appearance,294936
USRGDCBBP,Michael Miller,Instagram,2021,Massachusetts,South,CNTJ0QQ57,1242714,8198001,505464,417986,53989,Guest Appearance,316335
USR4DAY5I,Sarah Johnson,Twitter/X,2022,Arizona,Central,CNTY7CACR,4261337,9366660,12740,190337,141240,Guest Appearance,118950
USRULDLHV,Chris Davis,Snapchat,2023,Wisconsin,Central,CNT3U8UE7,1971890,6670407,1796178,44632,167670,Collaboration,484166
USRG1OT51,Jane Jones,YouTube,2023,North Carolina,South,CNTSCESWM,3203652,4233013,1710051,108186,49389,Guest Appearance,276704
USRPOSWDR,John Johnson,YouTube,2022,Iowa,East,CNTZPISBP,312906,9072172,1105889,320698,16997,Patreon,441967
USRLKVOKQ,Michael Johnson,Snapchat,2023,Florida,North,CNTG7PB6C,920557,6741214,1389476,24754,40675,Patreon,463895
USRQFIXWV,Emily Wilson,Facebook,2023,New Jersey,East,CNTAHIPNK,1082142,4156371,1203780,94553,71556,Guest Appearance,137670
USREHLLBW,Chris Jones,YouTube,2022,Maine,West,CNTFAS0GO,2804837,1019931,242828,447807,122406,Sponsorship,235753
USRKHZALQ,Chris Williams,Instagram,2023,Georgia,South,CNTI3GJMU,2244614,2098763,649595,391805,28010,Sponsorship,468081
USRD7T9TF,Emma Brown,YouTube,2024,Mississippi,Central,CNTF7YFDK,1196961,1997148,1856247,401748,192070,Consultancy,357799
USRD7HYS7,Michael Williams,Facebook,2023,Wisconsin,West,CNTJK06T5,4443788,7949260,148130,206015,168055,Sponsorship,196979
USROSHBUI,Alex Johnson,Twitter/X,2020,Massachusetts,East,CNTHMK57K,3612285,8459972,1113053,55007,180976,Consultancy,457557
USRYY50O2,Chris Davis,Facebook,2020,Illinois,Central,CNTFB27PY,3152669,701344,1171057,318223,100066,Collaboration,306918
USRABDAZ1,John Garcia,Snapchat,2020,Rhode Island,West,CNT07D739,1244293,4620776,1343237,238359,100450,Consultancy,66251
USRGJ94Y4,Jane Miller,Facebook,2023,Delaware,North,CNT567J7U,4951273,5957067,1792672,61353,108171,Collaboration,435205
USR26KY6L,Laura Johnson,YouTube,2024,South Carolina,West,CNTLJ78EV,111459,3966720,1902780,232666,74830,Consultancy,128239
USRWDGMPC,Laura Davis,Facebook,2023,New Jersey,West,CNT2O30QX,623673,8028888,1712700,280702,113208,Patreon,46264
USRFX119O,John Johnson,Facebook,2023,Hawaii,Central,CNT9JKAKQ,3271514,4891411,107078,405006,108281,Collaboration,4719
USRYIQS63,Laura Davis,Instagram,2020,Alabama,Central,CNT0SOLZY,1635993,3990033,901697,416751,123976,Collaboration,113230
USRLGYWNN,Michael Miller,Facebook,2023,Rhode Island,Central,CNTW65C7L,1317195,8998664,1499138,60108,181093,Collaboration,390945
USR7P5DMJ,Chris Miller,Twitter/X,2022,Alabama,North,CNTZJLCRQ,861992,9670005,337987,253479,113265,Guest Appearance,119068
USR6P2A2W,Emily Miller,Facebook,2023,New Jersey,East,CNTL1OCMW,1774046,4138484,1908140,403938,165398,Guest Appearance,233731
USR3YHIXA,Emma Wilson,YouTube,2022,California,South,CNTKTY3V4,3935466,3559761,12856,419715,86055,Sponsorship,90533
USRIWOTDY,Jane Williams,Instagram,2021,Tennessee,East,CNTI9RQUI,4155779,1135099,1313333,286412,61295,Guest Appearance,457811
USRW4HRB3,Jane Davis,YouTube,2021,Virginia,South,CNTHGAAOP,223917,5720395,1931097,244296,195314,Consultancy,131679
USR8U38AQ,Emily Garcia,Facebook,2024,Tennessee,Central,CNTYAX20M,1156369,3336280,1945337,105033,62543,Consultancy,1857
USR4HN9V6,Emma Davis,Snapchat,2020,West Virginia,North,CNTRKVK3F,3790659,7234141,497713,327615,10693,Collaboration,62149
USR51J3O1,Emily Smith,Instagram,2020,Maine,Central,CNTNEK6C9,875984,1559631,530880,136462,62159,Patreon,114174
USR385BDK,Michael Jones,YouTube,2021,Nebraska,North,CNTC9XPIS,4979332,2587223,161978,490670,135732,Sponsorship,68562
USRSVD9W4,Sarah Williams,Facebook,2020,Nevada,East,CNT8Z32PJ,2935924,4154990,660566,54373,32023,Guest Appearance,20905
USRAK71NC,David Wilson,Snapchat,2024,New Mexico,South,CNTGWT2BZ,3537636,8250356,950452,122951,190665,Patreon,474179
USRYV4PY4,David Johnson,YouTube,2023,Minnesota,East,CNTNKAFN4,740738,1290000,366024,492576,96269,Consultancy,132505
USRX9HVLE,Alex Jones,Instagram,2020,Alabama,East,CNTCI1PMM,3927624,3422408,1645073,227327,106864,Collaboration,245564
USRKRJJ3E,Laura Brown,Snapchat,2020,North Dakota,West,CNTQICY7K,1905375,439461,504655,139688,89677,Guest Appearance,206145
USRZFZV2P,Chris Davis,YouTube,2023,Colorado,West,CNTZR6D2P,3156749,5223006,1706669,333913,129685,Collaboration,471058
USRGGZD7X,Michael Brown,Instagram,2023,Maine,South,CNTLUIJ5R,4219136,6455204,879524,132387,39087,Consultancy,270515
USR4KB91F,Sarah Williams,Snapchat,2020,California,South,CNTIP0BEZ,82041,7890389,326625,226886,55265,Collaboration,308400
USRKV0O99,Chris Garcia,Snapchat,2020,Delaware,South,CNTFR4H71,2104146,3227616,1449648,446329,134777,Patreon,427656
USRWGNZTS,Emma Jones,Instagram,2021,North Carolina,West,CNTDVF5XM,903406,4620607,1105648,442905,48658,Collaboration,413860
USRUHTX2P,Michael Miller,Instagram,2024,Oklahoma,North,CNT6RWT8H,2315601,4200191,1901210,56583,13481,Guest Appearance,307819
USRXIPPPI,Michael Brown,YouTube,2022,Maine,East,CNT2WDLLU,817594,491146,1780411,238486,103490,Collaboration,413409
USRAJN3O6,Michael Brown,YouTube,2022,Delaware,West,CNTP8TPRA,1824881,220437,289471,151871,102536,Collaboration,457177
USRMUC8TA,Sarah Martinez,Facebook,2020,Louisiana,Central,CNTEP39CL,4395883,8388036,808698,414835,5153,Guest Appearance,278142
USRLGW4NJ,Jane Martinez,YouTube,2024,Texas,West,CNTU99N16,3459086,1166503,1740356,92857,107231,Consultancy,406163
USR226SQF,Jane Jones,Snapchat,2024,New Mexico,South,CNTL8SISA,1310429,3933063,1799785,271034,68794,Patreon,321063
USRJHLI93,Chris Williams,YouTube,2021,New Hampshire,Central,CNTDHGBKV,4895622,1308566,593099,128647,77276,Guest Appearance,383545
USRUK8V52,Chris Williams,Twitter/X,2024,Ohio,East,CNTH0AYWI,4070488,8442228,1008454,94856,166466,Sponsorship,20473
USR0D1HQI,Emma Jones,Twitter/X,2023,Missouri,North,CNTKOY5XF,2642673,625066,1912369,284599,186869,Guest Appearance,418110
USR9BEG1N,David Brown,Twitter/X,2022,Oregon,North,CNTNV0KI2,2425686,9679997,1154661,120589,40183,Sponsorship,143968
USR7RHVOG,David Jones,YouTube,2023,New Hampshire,West,CNTD4E7IS,4328986,9065856,1102493,236701,90104,Sponsorship,185192
USRMQP436,Laura Brown,Snapchat,2021,Maryland,West,CNTA0NY9F,1468167,573499,1924723,123657,65380,Consultancy,83255
USR6AOZR7,David Wilson,Snapchat,2020,New Hampshire,West,CNT63OGB4,981989,4608912,578107,77301,12643,Collaboration,465988
USREVAAZH,Emily Jones,Twitter/X,2023,Rhode Island,West,CNTSO00WH,317187,5812069,1433876,74884,87968,Guest Appearance,178522
USR0G0Q1S,Emily Miller,YouTube,2023,Illinois,East,CNT8WSA4S,3623262,7582657,1042828,43857,149405,Guest Appearance,188801
USRLF1FFA,Michael Johnson,Instagram,2020,Colorado,East,CNTVN28XU,930506,1520075,1059629,423590,26962,Guest Appearance,220471
USRY4CZNF,Emma Davis,Instagram,2022,Massachusetts,East,CNTOETIMN,959073,1531581,972645,455815,192672,Guest Appearance,319900
